char,voice,text
kan,fem_kan_10484,すっごく恥ずかしかったんだから……、でも、可愛がってもらえたの嬉しかった……
kan,fem_kan_10485,こんなの好きな人の前じゃないとできないね……ありがと
kan,fem_kan_10486,は？　あんた、この状態の私に、今から絵を描けっうわけ？
suk,etc_suk_10001,くぅ～ん
kan,fem_kan_10487,お、おかえり
kan,fem_kan_10488,今日は線画２枚も進んだ。このペースだと締切１ヵ月前倒しして納品できそう。『こんなに手の早い人いませんよ』って驚かれちゃった
kan,fem_kan_10489,早く仕上げるのは、他の仕事を優先するためなんだから、相手の会社さんには申し訳ないけどね
kan,fem_kan_10490,バイタリティって私もよく使うし、なんとなく意欲だとか行動力みたいな意味で捉えてるけど、これ合ってる？　タフだとか体力みたいな意味だっけ？
kan,fem_kan_10491,あ、うん、ごめんごめん。誉めてくれたのは伝わってきた。純粋に本来の意味がわからなかっただけ。日本語にないよね
kan,fem_kan_10492,私、語彙力ないからなー……やっぱり文系っていうか、国語科目は少し苦手
kan,fem_kan_10493,え、あれ？　イラストの話をしてたつもりが、受験の話にすり替わってる？　ああでもそれっぽいネタ振りしたの私かあ
kan,fem_kan_10494,実際のとこ、受験科目を選択できるから、文理の違いそんなにないよねー……滑り止めどうすんのって話だけど
kan,fem_kan_10495,授業の内容もなにも、あんたと同じクラスじゃないと登校そのものがしんどいんだから、私が他のコース選ぶ余地なんてなかったでしょ
kan,fem_kan_10496,かと言って、あんたの進学を私に付きあわせるわけにはいかないし……あんたの受験は末永い将来のためだけど、私の受験は４年間楽しく過ごすためのものだし
kan,fem_kan_10497,ああこっちこそごめん。言葉がキツく聞こえたのなら許して。せっかくの同棲初日からこれって
kan,fem_kan_10498,んー、確かに今日を同棲記念日にするのはちょっと違うかも。じゃあ予行練習初日ってことで
kan,fem_kan_10499,これも予行練習の一環なんだけど……同棲したら、これしてみたかった。は、はい、あーん
kan,fem_kan_10500,あ、ありがと。なんかね、作ってきたもの並べた時点で、目を輝かせてるあんた見られただけで嬉しかった
kan,fem_kan_10501,これから先、あんたのためにいっぱい料理作るから……同じ数とまでは言わないけど、いっぱい誉めてね
kan,fem_kan_10502,え、なにいきなり。嬉しいけど……あ
kan,fem_kan_10503,そうだった。付きあってから一度も忘れずに、毎日かわいいって言ってくれてるね。安心した
kan,fem_kan_10504,でも明らかに作るの失敗したときは、おいしいって言わなくていいからね。怒らないから、そのときは笑って指摘して
kan,fem_kan_10505,もう好きの意味がわかんなくなっちゃいそう
kan,fem_kan_10506,男の子の料理すっごく憧れる。生で目にしたら、嬉しくなってなんでも許しちゃいそう。冷ましたくないからまず食べるけど
kan,fem_kan_10507,食べる前に毎回『好きだよ』って言うね
kan,fem_kan_10508,ん？　んーふふふ幸せだよ。幸せにきまってるでしょ、好きな人といっしょにごはん食べてるんだから
kan,fem_kan_10509,このあとばいばいしなくていいんだって思うと、なんかもう安心感がすごくて。なんだろ、今までになかった感情かも、これ
kan,fem_kan_10510,いつもなら、あんたといる間に今日の分の好きな気持ち全部伝えなくちゃって、どこか焦ってて……あれも伝えたいこれも伝えたいって
kan,fem_kan_10511,こんなに好きなんだから、その理由を全部伝えられるはずないのにね。でも忘れる前に少しでも多くの『好き』を伝えたいと思っちゃって……
kan,fem_kan_10512,ほんとね、いっしょにいるだけで、何気ない言葉とか、よそ見してる横顔とか、何気なく手の触れた瞬間とか……その日にしかない好きが多すぎる
kan,fem_kan_10513,それ毎日会うたびに伝えてたらキリがないよね……でも仕方ないよね。際限なく新しい好きが増えてくんだもん
kan,fem_kan_10514,毎日好きになった部分を伝えたいけど、でもいっしょにいられる時間には限りがあって、その時間が過ぎちゃうと、直で会ってる間の熱量を保つのは難しくて……
kan,fem_kan_10515,だけど今日はばいばいしなくていいもんね。明日の朝までいっしょ。それなら今のうちに伝えなきゃって焦らないで、思いだしたときに言えばいいんだよね
kan,fem_kan_10516,時間を気にしなくていいのって最高。あんたと居ると『時間止まらないかな』って思うのに、別れたあとは『時間倍速で過ぎないかな』とか考えてたからね私
kan,fem_kan_10517,明日の朝が楽しみ。朝焼けのモーニングコーヒーとか憧れる。興奮して今夜寝られないのだけが心配
kan,fem_kan_10518,好き
kan,fem_kan_10519,来年が楽しみ
kan,fem_kan_10520,その会話覚えてる。付きあうか保留中のころだよねういえば、あのときもあんたがごはん作ってくれるって言ってたっけ。けっこうきゅんときた
kan,fem_kan_10521,でも『付きあうなんて想像もしてなかった』は嘘じゃない？　あんた、めっちゃ意識してたでしょ。緊張してるの見てわかったよ。私もドキドキしてたけど……
kan,fem_kan_10522,あんたッ……！　それならそうと、会話の時期を明確にして……しなさいよ！　私、きゅんときたとかドキドキしたとか、浸りながら話して……あんた！
kan,fem_kan_10523,わ、悪いけど、その時点で両想いだから。私だって、そのつもりで訪ねた日に男の子の部屋で二人きりにされて、極限まで緊張してた
kan,fem_kan_10524,意地になってたから、絶対だめとは思ってたけど…し力づくで押し倒されたら……なんてこと考えてだ付きあってないのにあんたの隣で興奮してた
kan,fem_kan_10525,ま、まだ食事終わってないでしょ！　あの、もう食べ終わってる……けど、食器洗わないとだし……
kan,fem_kan_10526,昔のあんたの気持ちがわかって、今ちょっと嬉しいし……あと少し浸らせて
kan,fem_kan_10527,わ、私だって、サークルの代表としての責任感、それに来てくれたお客さんと手伝ってくれるアメリへの申し訳なさがなければ、あんたのことずっと考えてた
kan,fem_kan_10528,あんたの体調が心配でちょっと様子見たら……こっち見てるの気付いたときはヤバかったからね。『私いま、この人を意識してるんだ』って……
kan,fem_kan_10529,だだっ、だって見るでしょ、それは。初めてエッチした……最後まではしてないけど、その直後なんだから……会場まで付いてきてくれて頼りになるし……
